timestamp,service,endpoint,response_time_ms,status_code,error
2026-01-03 16:52:22,payments,/checkout,177,200,False
2026-01-03 16:52:24,auth,/login,56,200,False
2026-01-03 16:52:54,auth,/register,101,200,False
2026-01-03 16:53:00,auth,/logout,30,200,False
2026-01-03 16:53:06,auth,/register,139,200,False
2026-01-03 16:53:45,payments,/checkout,212,200,False
2026-01-03 16:53:46,events,/list,143,200,False
2026-01-03 16:54:19,auth,/login,62,200,False
2026-01-03 16:54:20,auth,/logout,26,200,False
2026-01-03 16:54:40,events,/list,90,200,False
2026-01-03 16:55:16,payments,/history,176,200,False
2026-01-03 16:55:43,auth,/login,102,200,False
2026-01-03 16:55:47,events,/update,70,200,False
2026-01-03 16:55:47,auth,/logout,34,200,False
2026-01-03 16:55:56,events,/list,95,200,False
2026-01-03 16:55:57,auth,/logout,26,200,False
2026-01-03 16:56:49,auth,/login,146,200,False
2026-01-03 16:57:05,events,/update,113,200,False
2026-01-03 16:57:25,events,/delete,119,200,False
2026-01-03 16:57:37,auth,/login,77,200,False
2026-01-03 16:57:49,auth,/login,82,200,False
2026-01-03 16:58:05,events,/list,61,200,False
2026-01-03 16:58:22,events,/list,192,200,False
2026-01-03 16:58:29,events,/create,134,200,False
2026-01-03 16:58:54,auth,/login,72,200,False
2026-01-03 16:59:09,payments,/verify,148,200,False
2026-01-03 16:59:13,auth,/login,80,200,False
2026-01-03 16:59:49,events,/list,118,200,False
2026-01-03 16:59:56,auth,/reset-password,180,200,False
2026-01-03 17:00:08,auth,/logout,23,200,False
2026-01-03 17:00:27,auth,/logout,16,200,False
2026-01-03 17:00:42,auth,/logout,36,200,False
2026-01-03 17:01:00,events,/list,128,200,False
2026-01-03 17:01:04,auth,/register,149,200,False
2026-01-03 17:01:15,auth,/login,64,200,False
2026-01-03 17:01:15,events,/list,108,200,False
2026-01-03 17:01:43,auth,/logout,28,200,False
2026-01-03 17:01:51,events,/list,86,200,False
2026-01-03 17:02:22,auth,/logout,31,200,False
2026-01-03 17:02:49,auth,/login,86,200,False
2026-01-03 17:03:10,auth,/logout,34,200,False
2026-01-03 17:03:33,payments,/history,137,200,False
2026-01-03 17:03:58,events,/list,264,200,False
2026-01-03 17:04:10,events,/list,92,200,False
2026-01-03 17:04:41,events,/list,124,200,False
2026-01-03 17:05:00,auth,/logout,23,200,False
2026-01-03 17:05:06,events,/list,61,200,False
2026-01-03 17:05:11,events,/list,62,200,False
2026-01-03 17:05:26,auth,/login,53,200,False
2026-01-03 17:05:31,events,/list,102,200,False
2026-01-03 17:05:31,payments,/checkout,239,200,False
2026-01-03 17:05:45,payments,/history,118,200,False
2026-01-03 17:06:12,auth,/logout,25,200,False
2026-01-03 17:06:22,events,/list,96,200,False
2026-01-03 17:06:28,auth,/login,93,200,False
2026-01-03 17:07:29,auth,/login,109,200,False
2026-01-03 17:07:36,events,/update,136,200,False
2026-01-03 17:09:04,events,/update,219,200,False
2026-01-03 17:09:58,events,/delete,47,200,False
2026-01-03 17:10:00,events,/list,44,200,False
2026-01-03 17:10:10,auth,/login,66,200,False
2026-01-03 17:10:20,auth,/login,88,200,False
2026-01-03 17:10:22,events,/delete,42,200,False
2026-01-03 17:10:25,auth,/register,137,200,False
2026-01-03 17:10:31,payments,/verify,88,200,False
2026-01-03 17:11:02,auth,/login,61,200,False
2026-01-03 17:11:04,events,/update,67,200,False
2026-01-03 17:11:15,events,/list,136,200,False
2026-01-03 17:11:32,events,/create,100,200,False
2026-01-03 17:11:45,events,/list,118,200,False
2026-01-03 17:11:53,payments,/history,144,200,False
2026-01-03 17:11:56,auth,/login,110,200,False
2026-01-03 17:11:59,payments,/checkout,233,404,True
2026-01-03 17:12:01,payments,/verify,170,200,False
2026-01-03 17:12:01,auth,/register,118,200,False
2026-01-03 17:12:11,auth,/login,71,200,False
2026-01-03 17:12:11,events,/list,83,200,False
2026-01-03 17:12:18,payments,/checkout,279,200,False
2026-01-03 17:12:25,auth,/login,64,200,False
2026-01-03 17:12:36,auth,/login,163,200,False
2026-01-03 17:12:38,auth,/login,73,401,True
2026-01-03 17:12:52,auth,/login,65,200,False
2026-01-03 17:13:05,events,/list,77,200,False
2026-01-03 17:13:11,events,/update,107,200,False
2026-01-03 17:13:17,events,/list,43,200,False
2026-01-03 17:13:20,payments,/checkout,259,200,False
2026-01-03 17:13:49,auth,/logout,24,200,False
2026-01-03 17:14:17,auth,/login,71,200,False
2026-01-03 17:14:30,auth,/login,63,200,False
2026-01-03 17:14:38,auth,/logout,24,200,False
2026-01-03 17:14:42,auth,/login,62,200,False
2026-01-03 17:14:58,auth,/logout,35,200,False
2026-01-03 17:15:20,auth,/login,116,200,False
2026-01-03 17:15:21,auth,/login,65,200,False
2026-01-03 17:15:27,auth,/register,124,200,False
2026-01-03 17:15:37,auth,/register,130,200,False
2026-01-03 17:15:40,events,/list,77,200,False
2026-01-03 17:16:20,auth,/login,64,200,False
2026-01-03 17:16:23,auth,/login,95,200,False
2026-01-03 17:16:29,auth,/login,61,200,False
2026-01-03 17:16:55,auth,/login,70,200,False
2026-01-03 17:16:55,events,/create,117,200,False
2026-01-03 17:16:58,auth,/login,76,200,False
2026-01-03 17:17:06,payments,/history,125,200,False
2026-01-03 17:17:11,events,/create,106,200,False
2026-01-03 17:17:43,events,/list,100,200,False
2026-01-03 17:17:43,auth,/login,64,200,False
2026-01-03 17:18:03,events,/create,131,200,False
2026-01-03 17:18:10,auth,/login,98,200,False
2026-01-03 17:18:47,auth,/login,118,200,False
2026-01-03 17:18:50,events,/create,83,200,False
2026-01-03 17:19:05,events,/list,122,200,False
2026-01-03 17:19:26,payments,/verify,172,200,False
2026-01-03 17:19:34,payments,/history,190,200,False
2026-01-03 17:19:49,events,/list,102,200,False
2026-01-03 17:19:55,events,/list,92,200,False
2026-01-03 17:20:08,payments,/verify,119,200,False
2026-01-03 17:20:13,payments,/checkout,472,200,False
2026-01-03 17:20:37,auth,/logout,22,200,False
2026-01-03 17:20:44,auth,/logout,18,200,False
2026-01-03 17:20:53,auth,/login,104,200,False
2026-01-03 17:21:20,auth,/login,91,200,False
2026-01-03 17:21:27,events,/create,142,200,False
2026-01-03 17:21:36,auth,/login,87,200,False
2026-01-03 17:22:12,events,/list,91,200,False
2026-01-03 17:22:18,payments,/checkout,239,200,False
2026-01-03 17:22:19,auth,/register,250,200,False
2026-01-03 17:22:20,events,/list,73,502,True
2026-01-03 17:22:23,auth,/logout,26,200,False
2026-01-03 17:22:41,events,/create,79,200,False
2026-01-03 17:22:50,events,/create,176,200,False
2026-01-03 17:23:18,auth,/login,65,200,False
2026-01-03 17:23:25,auth,/register,99,200,False
2026-01-03 17:24:06,events,/list,143,200,False
2026-01-03 17:24:16,auth,/login,173,200,False
2026-01-03 17:24:35,events,/create,135,200,False
2026-01-03 17:24:40,payments,/history,186,200,False
2026-01-03 17:24:51,payments,/verify,153,200,False
2026-01-03 17:24:55,auth,/register,82,200,False
2026-01-03 17:25:02,events,/list,59,200,False
2026-01-03 17:25:03,auth,/login,40,200,False
2026-01-03 17:25:22,auth,/reset-password,211,200,False
2026-01-03 17:25:25,payments,/checkout,148,200,False
2026-01-03 17:25:34,payments,/checkout,378,200,False
2026-01-03 17:25:49,auth,/login,63,200,False
2026-01-03 17:26:14,events,/delete,46,200,False
2026-01-03 17:26:16,auth,/login,87,200,False
2026-01-03 17:26:17,auth,/login,87,200,False
2026-01-03 17:26:17,auth,/login,44,200,False
2026-01-03 17:26:19,events,/list,120,200,False
2026-01-03 17:26:23,auth,/register,144,200,False
2026-01-03 17:26:30,auth,/logout,26,200,False
2026-01-03 17:26:31,events,/list,94,404,True
2026-01-03 17:26:34,events,/create,122,200,False
2026-01-03 17:27:00,auth,/login,116,200,False
2026-01-03 17:27:12,auth,/logout,25,200,False
2026-01-03 17:27:38,payments,/history,147,200,False
2026-01-03 17:27:42,events,/list,107,200,False
2026-01-03 17:27:53,events,/list,127,200,False
2026-01-03 17:28:09,auth,/login,49,200,False
2026-01-03 17:28:21,auth,/login,102,200,False
2026-01-03 17:28:25,auth,/register,141,200,False
2026-01-03 17:29:21,events,/list,71,200,False
2026-01-03 17:29:39,events,/create,80,200,False
2026-01-03 17:30:08,auth,/register,192,200,False
2026-01-03 17:30:39,auth,/login,45,200,False
2026-01-03 17:30:48,auth,/logout,14,200,False
2026-01-03 17:30:49,auth,/logout,23,200,False
2026-01-03 17:31:07,auth,/register,120,200,False
2026-01-03 17:31:21,events,/update,54,200,False
2026-01-03 17:31:24,events,/create,92,200,False
2026-01-03 17:31:26,payments,/checkout,283,200,False
2026-01-03 17:31:56,events,/list,69,200,False
2026-01-03 17:32:00,auth,/login,76,200,False
2026-01-03 17:32:11,events,/delete,108,500,True
2026-01-03 17:32:22,auth,/login,85,200,False
2026-01-03 17:32:33,auth,/reset-password,203,200,False
2026-01-03 17:32:55,payments,/verify,225,200,False
2026-01-03 17:32:58,auth,/login,58,200,False
2026-01-03 17:33:33,events,/list,75,200,False
2026-01-03 17:33:36,auth,/login,78,200,False
2026-01-03 17:33:56,auth,/register,124,200,False
2026-01-03 17:34:16,auth,/logout,18,200,False
2026-01-03 17:34:34,payments,/checkout,390,500,True
2026-01-03 17:34:43,auth,/login,91,200,False
2026-01-03 17:35:24,auth,/login,144,200,False
2026-01-03 17:35:32,events,/update,67,200,False
2026-01-03 17:35:44,auth,/login,43,200,False
2026-01-03 17:35:47,auth,/login,91,200,False
2026-01-03 17:35:59,events,/create,142,200,False
2026-01-03 17:36:26,payments,/checkout,416,200,False
2026-01-03 17:36:50,auth,/login,101,200,False
2026-01-03 17:37:44,auth,/logout,35,200,False
2026-01-03 17:37:56,auth,/login,78,200,False
2026-01-03 17:37:57,auth,/logout,27,200,False
2026-01-03 17:38:12,auth,/login,90,200,False
2026-01-03 17:38:30,payments,/history,143,200,False
2026-01-03 17:39:02,events,/list,82,200,False
2026-01-03 17:39:13,payments,/history,122,200,False
2026-01-03 17:39:14,auth,/login,89,200,False
2026-01-03 17:39:19,payments,/verify,177,200,False
2026-01-03 17:39:23,payments,/history,149,200,False
2026-01-03 17:39:43,events,/list,64,200,False
2026-01-03 17:39:49,auth,/login,78,200,False
2026-01-03 17:39:53,auth,/login,90,200,False
2026-01-03 17:40:10,events,/list,131,200,False
2026-01-03 17:40:28,events,/create,111,503,True
2026-01-03 17:41:09,payments,/history,135,200,False
2026-01-03 17:41:16,auth,/login,83,200,False
2026-01-03 17:41:22,auth,/logout,23,200,False
2026-01-03 17:41:23,events,/list,55,200,False
2026-01-03 17:41:28,auth,/login,67,200,False
2026-01-03 17:41:45,events,/list,72,200,False
2026-01-03 17:42:20,payments,/checkout,209,200,False
2026-01-03 17:42:25,auth,/login,46,200,False
2026-01-03 17:42:43,events,/create,168,200,False
2026-01-03 17:42:45,auth,/reset-password,203,200,False
2026-01-03 17:42:50,auth,/login,117,200,False
2026-01-03 17:43:11,events,/update,40,200,False
2026-01-03 17:43:12,events,/list,104,200,False
2026-01-03 17:43:19,events,/list,153,200,False
2026-01-03 17:43:21,payments,/checkout,192,200,False
2026-01-03 17:43:21,auth,/logout,27,200,False
2026-01-03 17:43:45,auth,/login,55,200,False
2026-01-03 17:44:07,events,/update,116,200,False
2026-01-03 17:44:17,auth,/register,140,200,False
2026-01-03 17:44:41,events,/list,99,200,False
2026-01-03 17:44:47,payments,/history,230,200,False
2026-01-03 17:45:24,auth,/login,83,200,False
2026-01-03 17:45:48,events,/list,107,200,False
2026-01-03 17:45:56,events,/create,101,200,False
2026-01-03 17:46:04,auth,/login,81,200,False
2026-01-03 17:46:45,events,/list,79,200,False
2026-01-03 17:46:59,auth,/login,86,200,False
2026-01-03 17:47:02,auth,/logout,22,200,False
2026-01-03 17:47:08,events,/update,107,200,False
2026-01-03 17:47:16,payments,/checkout,271,200,False
2026-01-03 17:47:19,events,/delete,63,200,False
2026-01-03 17:47:38,payments,/refund,398,200,False
2026-01-03 17:48:14,payments,/verify,199,200,False
2026-01-03 17:48:22,events,/update,61,200,False
2026-01-03 17:48:35,auth,/register,170,200,False
2026-01-03 17:49:06,events,/create,143,200,False
2026-01-03 17:49:30,auth,/logout,26,200,False
2026-01-03 17:49:42,auth,/login,57,200,False
2026-01-03 17:50:24,payments,/verify,173,200,False
2026-01-03 17:51:09,payments,/history,142,200,False
2026-01-03 17:51:13,auth,/login,56,200,False
2026-01-03 17:51:18,auth,/logout,20,200,False
2026-01-03 17:51:25,payments,/checkout,321,200,False
2026-01-03 17:51:30,events,/list,71,200,False
2026-01-03 17:51:34,auth,/login,81,200,False
2026-01-03 17:51:35,events,/list,72,200,False
2026-01-03 17:51:56,auth,/logout,26,200,False
2026-01-03 17:51:58,auth,/logout,36,200,False
2026-01-03 17:52:12,auth,/login,71,200,False
2026-01-03 17:52:20,auth,/login,37,200,False
2026-01-03 17:52:20,payments,/history,206,200,False
2026-01-03 17:52:27,events,/list,111,200,False
2026-01-03 17:52:27,auth,/login,80,401,True
2026-01-03 17:52:44,events,/create,86,200,False
2026-01-03 17:52:48,events,/delete,55,200,False
2026-01-03 17:52:53,auth,/login,51,200,False
2026-01-03 17:52:53,payments,/verify,211,200,False
2026-01-03 17:53:00,auth,/logout,20,200,False
2026-01-03 17:53:05,events,/list,141,200,False
2026-01-03 17:53:08,events,/create,95,200,False
2026-01-03 17:53:15,payments,/history,117,200,False
2026-01-03 17:53:28,auth,/login,100,200,False
2026-01-03 17:53:36,auth,/login,90,200,False
2026-01-03 17:54:01,events,/delete,64,200,False
2026-01-03 17:54:17,auth,/register,289,200,False
2026-01-03 17:54:26,auth,/login,59,200,False
2026-01-03 17:54:27,auth,/register,90,200,False
2026-01-03 17:54:41,events,/create,103,200,False
2026-01-03 17:54:44,auth,/login,84,200,False
2026-01-03 17:54:45,events,/create,76,200,False
2026-01-03 17:54:47,auth,/login,79,200,False
2026-01-03 17:54:56,payments,/history,244,200,False
2026-01-03 17:55:10,events,/list,67,200,False
2026-01-03 17:55:16,events,/list,65,200,False
2026-01-03 17:55:36,events,/create,119,200,False
2026-01-03 17:55:51,auth,/login,66,200,False
2026-01-03 17:55:51,events,/list,65,200,False
2026-01-03 17:56:14,auth,/login,60,200,False
2026-01-03 17:56:16,events,/create,111,200,False
2026-01-03 17:56:22,auth,/register,122,200,False
2026-01-03 17:56:23,auth,/login,44,200,False
2026-01-03 17:56:36,events,/list,132,200,False
2026-01-03 17:56:40,payments,/history,105,200,False
2026-01-03 17:56:45,auth,/register,173,200,False
2026-01-03 17:57:32,auth,/login,54,200,False
2026-01-03 17:58:18,auth,/register,82,200,False
2026-01-03 17:58:22,auth,/logout,25,200,False
2026-01-03 17:58:34,events,/create,108,200,False
2026-01-03 17:58:35,payments,/history,139,200,False
2026-01-03 17:58:35,events,/list,100,200,False
2026-01-03 17:58:37,events,/list,171,200,False
2026-01-03 17:58:41,auth,/login,89,200,False
2026-01-03 17:58:51,events,/list,66,200,False
2026-01-03 17:59:00,payments,/checkout,194,200,False
2026-01-03 17:59:01,payments,/checkout,314,200,False
2026-01-03 17:59:09,payments,/checkout,228,200,False
2026-01-03 17:59:09,events,/list,128,200,False
2026-01-03 17:59:10,events,/create,92,200,False
2026-01-03 17:59:11,events,/create,116,200,False
2026-01-03 17:59:27,auth,/logout,34,200,False
2026-01-03 17:59:36,auth,/logout,36,200,False
2026-01-03 17:59:49,events,/list,88,200,False
2026-01-03 18:00:07,payments,/history,292,200,False
2026-01-03 18:00:08,auth,/login,84,200,False
2026-01-03 18:00:18,events,/list,104,200,False
2026-01-03 18:00:24,payments,/checkout,419,200,False
2026-01-03 18:00:38,payments,/verify,198,200,False
2026-01-03 18:00:41,events,/list,97,200,False
2026-01-03 18:00:45,auth,/logout,57,200,False
2026-01-03 18:01:13,payments,/checkout,389,200,False
2026-01-03 18:01:14,payments,/checkout,333,200,False
2026-01-03 18:01:15,auth,/reset-password,231,200,False
2026-01-03 18:01:24,payments,/checkout,534,200,False
2026-01-03 18:01:45,events,/list,161,200,False
2026-01-03 18:01:46,auth,/login,103,200,False
2026-01-03 18:02:05,auth,/login,151,200,False
2026-01-03 18:02:09,auth,/login,88,200,False
2026-01-03 18:02:11,auth,/logout,28,200,False
2026-01-03 18:02:15,auth,/logout,53,200,False
2026-01-03 18:02:33,auth,/login,104,200,False
2026-01-03 18:02:37,events,/delete,123,200,False
2026-01-03 18:02:43,events,/list,110,200,False
2026-01-03 18:03:04,events,/list,137,200,False
2026-01-03 18:03:22,events,/delete,106,200,False
2026-01-03 18:03:30,events,/update,96,200,False
2026-01-03 18:03:31,events,/update,105,200,False
2026-01-03 18:03:37,events,/update,145,200,False
2026-01-03 18:03:45,events,/list,166,200,False
2026-01-03 18:03:46,auth,/login,74,200,False
2026-01-03 18:03:58,events,/list,183,200,False
2026-01-03 18:04:01,events,/delete,123,200,False
2026-01-03 18:04:12,events,/list,207,200,False
2026-01-03 18:04:16,events,/list,186,200,False
2026-01-03 18:04:17,events,/list,100,200,False
2026-01-03 18:04:19,auth,/login,100,200,False
2026-01-03 18:04:27,auth,/reset-password,283,200,False
2026-01-03 18:04:55,auth,/login,92,200,False
2026-01-03 18:04:59,auth,/login,70,400,True
2026-01-03 18:05:15,events,/list,141,200,False
2026-01-03 18:05:19,events,/list,137,200,False
2026-01-03 18:05:23,auth,/logout,36,200,False
2026-01-03 18:05:23,events,/update,95,200,False
2026-01-03 18:05:25,auth,/reset-password,176,200,False
2026-01-03 18:05:49,auth,/logout,32,200,False
2026-01-03 18:05:53,auth,/logout,33,200,False
2026-01-03 18:05:57,payments,/history,196,200,False
2026-01-03 18:06:06,payments,/verify,242,200,False
2026-01-03 18:06:08,auth,/login,94,200,False
2026-01-03 18:06:12,events,/list,109,200,False
2026-01-03 18:06:20,payments,/checkout,319,200,False
2026-01-03 18:06:30,auth,/login,106,200,False
2026-01-03 18:06:32,auth,/login,78,200,False
2026-01-03 18:06:36,payments,/refund,283,200,False
2026-01-03 18:06:45,events,/list,169,200,False
2026-01-03 18:06:50,auth,/register,229,200,False
2026-01-03 18:06:55,events,/list,177,200,False
2026-01-03 18:06:55,events,/create,179,200,False
2026-01-03 18:07:08,events,/list,170,200,False
2026-01-03 18:07:19,events,/update,102,200,False
2026-01-03 18:07:23,events,/list,130,200,False
2026-01-03 18:07:25,auth,/login,106,200,False
2026-01-03 18:07:27,payments,/verify,235,200,False
2026-01-03 18:07:38,events,/update,111,200,False
2026-01-03 18:07:40,events,/list,142,200,False
2026-01-03 18:07:54,events,/update,155,200,False
2026-01-03 18:08:02,events,/create,255,200,False
2026-01-03 18:08:03,auth,/login,85,200,False
2026-01-03 18:08:03,auth,/login,143,200,False
2026-01-03 18:08:08,auth,/login,77,200,False
2026-01-03 18:08:13,events,/create,107,503,True
2026-01-03 18:08:17,payments,/checkout,345,200,False
2026-01-03 18:08:17,events,/update,101,200,False
2026-01-03 18:08:21,events,/list,171,200,False
2026-01-03 18:08:22,payments,/verify,188,200,False
2026-01-03 18:08:27,auth,/login,93,200,False
2026-01-03 18:08:31,events,/delete,90,200,False
2026-01-03 18:08:31,auth,/register,183,200,False
2026-01-03 18:08:46,auth,/logout,25,200,False
2026-01-03 18:09:03,events,/create,111,200,False
2026-01-03 18:09:03,auth,/login,187,200,False
2026-01-03 18:09:08,auth,/logout,98,200,False
2026-01-03 18:09:17,events,/delete,106,200,False
2026-01-03 18:09:23,payments,/checkout,512,200,False
2026-01-03 18:09:31,events,/list,126,200,False
2026-01-03 18:09:37,events,/list,89,200,False
2026-01-03 18:09:48,events,/list,135,200,False
2026-01-03 18:09:52,auth,/login,156,200,False
2026-01-03 18:10:01,events,/delete,126,200,False
2026-01-03 18:10:09,events,/list,121,200,False
2026-01-03 18:10:21,auth,/login,45,200,False
2026-01-03 18:10:24,auth,/login,108,200,False
2026-01-03 18:10:24,auth,/login,117,200,False
2026-01-03 18:10:24,events,/update,92,200,False
2026-01-03 18:10:33,auth,/login,86,200,False
2026-01-03 18:10:45,payments,/history,203,200,False
2026-01-03 18:10:46,auth,/login,85,200,False
2026-01-03 18:11:02,auth,/logout,47,200,False
2026-01-03 18:11:04,payments,/refund,621,200,False
2026-01-03 18:11:04,events,/update,118,200,False
2026-01-03 18:11:14,payments,/refund,433,200,False
2026-01-03 18:11:26,events,/create,102,200,False
2026-01-03 18:11:31,auth,/register,359,200,False
2026-01-03 18:11:39,events,/list,116,200,False
2026-01-03 18:11:40,payments,/checkout,397,200,False
2026-01-03 18:11:53,auth,/register,107,200,False
2026-01-03 18:11:53,auth,/login,138,200,False
2026-01-03 18:12:15,auth,/login,70,200,False
2026-01-03 18:12:23,auth,/login,104,200,False
2026-01-03 18:12:36,events,/list,111,200,False
2026-01-03 18:12:38,auth,/login,129,200,False
2026-01-03 18:12:40,events,/delete,54,200,False
2026-01-03 18:12:47,payments,/refund,293,200,False
2026-01-03 18:12:55,auth,/logout,17,200,False
2026-01-03 18:12:59,events,/list,176,200,False
2026-01-03 18:13:00,auth,/login,144,200,False
2026-01-03 18:13:06,events,/delete,79,200,False
2026-01-03 18:13:06,payments,/verify,276,200,False
2026-01-03 18:13:08,events,/list,87,200,False
2026-01-03 18:13:13,events,/list,216,200,False
2026-01-03 18:13:20,events,/list,290,200,False
2026-01-03 18:13:35,auth,/login,111,200,False
2026-01-03 18:13:37,auth,/register,155,200,False
2026-01-03 18:13:38,auth,/reset-password,170,200,False
2026-01-03 18:13:40,auth,/login,53,200,False
2026-01-03 18:13:50,events,/list,114,200,False
2026-01-03 18:14:03,auth,/login,89,200,False
2026-01-03 18:14:11,auth,/login,100,200,False
2026-01-03 18:14:14,events,/create,117,200,False
2026-01-03 18:14:16,auth,/login,146,200,False
2026-01-03 18:14:18,payments,/history,192,200,False
2026-01-03 18:14:22,auth,/login,79,200,False
2026-01-03 18:14:24,events,/list,130,200,False
2026-01-03 18:14:35,auth,/login,123,200,False
2026-01-03 18:14:35,events,/update,151,200,False
2026-01-03 18:14:37,payments,/checkout,340,200,False
2026-01-03 18:14:37,events,/list,143,200,False
2026-01-03 18:14:47,payments,/verify,236,200,False
2026-01-03 18:15:21,auth,/login,104,200,False
2026-01-03 18:15:38,auth,/login,91,200,False
2026-01-03 18:15:50,auth,/login,108,200,False
2026-01-03 18:15:52,payments,/verify,159,200,False
2026-01-03 18:15:53,auth,/register,192,200,False
2026-01-03 18:16:01,auth,/login,151,200,False
2026-01-03 18:16:01,events,/create,229,200,False
2026-01-03 18:16:12,events,/create,202,200,False
2026-01-03 18:16:20,payments,/verify,189,200,False
2026-01-03 18:16:30,auth,/register,185,403,True
2026-01-03 18:16:32,auth,/login,121,200,False
2026-01-03 18:16:53,payments,/checkout,573,200,False
2026-01-03 18:16:57,auth,/login,97,200,False
2026-01-03 18:17:05,auth,/login,90,200,False
2026-01-03 18:17:07,auth,/login,70,400,True
2026-01-03 18:17:09,events,/delete,92,200,False
2026-01-03 18:17:09,auth,/register,182,200,False
2026-01-03 18:17:09,events,/list,181,200,False
2026-01-03 18:17:11,auth,/login,95,200,False
2026-01-03 18:17:12,auth,/logout,34,200,False
2026-01-03 18:17:20,payments,/history,124,200,False
2026-01-03 18:17:30,auth,/login,124,200,False
2026-01-03 18:17:39,auth,/login,162,200,False
2026-01-03 18:17:55,events,/list,157,403,True
2026-01-03 18:17:57,payments,/verify,147,200,False
2026-01-03 18:17:57,payments,/checkout,397,200,False
2026-01-03 18:18:00,auth,/login,96,200,False
2026-01-03 18:18:00,payments,/history,216,200,False
2026-01-03 18:18:02,auth,/login,78,200,False
2026-01-03 18:18:43,auth,/logout,38,200,False
2026-01-03 18:18:44,events,/create,214,200,False
2026-01-03 18:18:53,events,/create,155,200,False
2026-01-03 18:18:56,auth,/login,89,200,False
2026-01-03 18:19:02,auth,/login,111,200,False
2026-01-03 18:19:04,events,/list,102,200,False
2026-01-03 18:19:04,payments,/history,309,200,False
2026-01-03 18:19:06,events,/list,203,200,False
2026-01-03 18:19:06,auth,/register,397,200,False
2026-01-03 18:19:15,auth,/login,105,200,False
2026-01-03 18:19:23,events,/update,106,200,False
2026-01-03 18:19:25,events,/list,137,200,False
2026-01-03 18:19:35,events,/list,180,200,False
2026-01-03 18:19:48,auth,/login,103,200,False
2026-01-03 18:19:55,payments,/history,117,200,False
2026-01-03 18:20:04,auth,/login,166,200,False
2026-01-03 18:20:24,auth,/register,273,200,False
2026-01-03 18:20:24,events,/create,182,200,False
2026-01-03 18:20:33,auth,/login,157,200,False
2026-01-03 18:20:33,events,/create,195,404,True
2026-01-03 18:20:52,auth,/logout,43,200,False
2026-01-03 18:21:02,auth,/reset-password,346,200,False
2026-01-03 18:21:10,auth,/register,180,200,False
2026-01-03 18:21:13,events,/list,125,200,False
2026-01-03 18:21:18,auth,/login,106,200,False
2026-01-03 18:21:20,payments,/checkout,368,200,False
2026-01-03 18:21:25,auth,/login,111,200,False
2026-01-03 18:21:27,events,/update,150,200,False
2026-01-03 18:21:36,auth,/login,107,200,False
2026-01-03 18:21:36,auth,/login,200,200,False
2026-01-03 18:21:37,events,/create,142,200,False
2026-01-03 18:21:38,auth,/login,146,200,False
2026-01-03 18:21:45,auth,/logout,21,200,False
2026-01-03 18:21:48,auth,/register,180,400,True
2026-01-03 18:21:52,auth,/logout,48,200,False
2026-01-03 18:22:08,auth,/login,80,200,False
2026-01-03 18:22:11,auth,/logout,27,200,False
2026-01-03 18:22:15,auth,/logout,28,200,False
2026-01-03 18:22:19,events,/list,96,200,False
2026-01-03 18:22:22,payments,/history,123,200,False
2026-01-03 18:22:35,payments,/checkout,717,200,False
2026-01-03 18:22:50,auth,/reset-password,365,200,False
2026-01-03 18:22:58,auth,/register,183,404,True
2026-01-03 18:23:11,events,/list,123,200,False
2026-01-03 18:23:16,events,/list,100,200,False
2026-01-03 18:23:21,events,/list,174,200,False
2026-01-03 18:23:25,events,/list,205,200,False
2026-01-03 18:24:14,events,/list,116,200,False
2026-01-03 18:24:24,auth,/login,98,200,False
2026-01-03 18:24:24,events,/list,93,200,False
2026-01-03 18:24:35,auth,/register,184,200,False
2026-01-03 18:24:49,auth,/login,103,200,False
2026-01-03 18:24:52,events,/create,133,200,False
2026-01-03 18:24:55,payments,/history,168,200,False
2026-01-03 18:24:58,events,/list,125,200,False
2026-01-03 18:25:10,events,/create,95,200,False
2026-01-03 18:25:24,auth,/login,110,200,False
2026-01-03 18:25:25,auth,/login,82,200,False
2026-01-03 18:25:45,events,/list,198,200,False
2026-01-03 18:25:50,events,/list,94,200,False
2026-01-03 18:25:52,auth,/reset-password,351,200,False
2026-01-03 18:25:57,payments,/verify,150,200,False
2026-01-03 18:26:03,auth,/register,137,401,True
2026-01-03 18:26:29,auth,/login,57,200,False
2026-01-03 18:26:31,events,/list,121,200,False
2026-01-03 18:26:33,events,/delete,113,200,False
2026-01-03 18:26:35,auth,/logout,22,200,False
2026-01-03 18:26:36,auth,/login,117,200,False
2026-01-03 18:26:38,auth,/login,73,200,False
2026-01-03 18:26:43,payments,/checkout,568,200,False
2026-01-03 18:26:44,events,/list,103,200,False
2026-01-03 18:26:57,auth,/logout,28,200,False
2026-01-03 18:26:59,events,/create,209,200,False
2026-01-03 18:27:08,auth,/login,125,200,False
2026-01-03 18:27:16,events,/create,228,200,False
2026-01-03 18:27:17,payments,/history,191,200,False
2026-01-03 18:27:29,auth,/login,191,200,False
2026-01-03 18:27:38,auth,/logout,42,200,False
2026-01-03 18:27:45,auth,/logout,32,200,False
2026-01-03 18:27:54,events,/delete,111,200,False
2026-01-03 18:27:54,events,/delete,61,200,False
2026-01-03 18:27:57,auth,/login,87,200,False
2026-01-03 18:28:09,events,/create,122,200,False
2026-01-03 18:28:10,events,/create,136,200,False
2026-01-03 18:28:17,events,/create,250,200,False
2026-01-03 18:28:18,auth,/login,100,200,False
